payment_id,loan_id,due_date,amount_due,amount_paid,payment_status
10017,817,2025-06-28,3586.38,3586.38,Оплачен вовремя
10018,817,2025-07-28,3586.38,3586.38,Оплачен вовремя
10019,817,2025-08-27,3586.38,3586.38,Оплачен вовремя
10020,817,2025-09-26,3586.38,3586.38,Оплачен вовремя
10021,817,2025-10-26,3586.38,3586.38,Оплачен вовремя
10022,817,2025-11-25,3586.38,3586.38,Оплачен вовремя
10023,817,2025-12-25,3586.38,3586.38,Оплачен вовремя
10024,818,2023-06-26,169210.29,169210.29,Оплачен вовремя
10025,818,2023-07-26,169210.29,169210.29,Оплачен вовремя
10026,818,2023-08-25,169210.29,169210.29,Оплачен вовремя
10027,818,2023-09-24,169210.29,169210.29,Оплачен вовремя
10028,818,2023-10-24,169210.29,169210.29,Оплачен вовремя
10029,818,2023-11-23,169210.29,169210.29,Оплачен вовремя
10030,818,2023-12-23,169210.29,169210.29,Оплачен вовремя
10031,818,2024-01-22,169210.29,169210.29,Оплачен вовремя
10032,818,2024-02-21,169210.29,169210.29,Оплачен вовремя
10033,818,2024-03-22,169210.29,169210.29,Оплачен вовремя
10034,818,2024-04-21,169210.29,169210.29,Оплачен вовремя
10035,818,2024-05-21,169210.29,169210.29,Оплачен вовремя
10036,819,2023-08-19,2590.48,2590.48,Оплачен вовремя
10037,819,2023-09-18,2590.48,2590.48,Оплачен вовремя
10038,819,2023-10-18,2590.48,2590.48,Оплачен вовремя
10039,819,2023-11-17,2590.48,2590.48,Оплачен вовремя
10040,819,2023-12-17,2590.48,2590.48,Оплачен вовремя
10041,819,2024-01-16,2590.48,2590.48,Оплачен вовремя
10042,819,2024-02-15,2590.48,2590.48,Оплачен вовремя
10043,819,2024-03-16,2590.48,2590.48,Оплачен вовремя
10044,819,2024-04-15,2590.48,2590.48,Оплачен вовремя
10045,819,2024-05-15,2590.48,2590.48,Оплачен вовремя
10046,819,2024-06-14,2590.48,2590.48,Оплачен вовремя
10047,819,2024-07-14,2590.48,2590.48,Оплачен вовремя
10048,819,2024-08-13,2590.48,2590.48,Оплачен вовремя
10049,819,2024-09-12,2590.48,2590.48,Оплачен вовремя
10050,819,2024-10-12,2590.48,2590.48,Оплачен вовремя
10051,819,2024-11-11,2590.48,2590.48,Оплачен вовремя
10052,819,2024-12-11,2590.48,2590.48,Оплачен вовремя
10053,819,2025-01-10,2590.48,2590.48,Оплачен вовремя
10054,819,2025-02-09,2590.48,2590.48,Оплачен вовремя
10055,819,2025-03-11,2590.48,2590.48,Оплачен вовремя
10056,819,2025-04-10,2590.48,2590.48,Оплачен вовремя
10057,819,2025-05-10,2590.48,2590.48,Оплачен вовремя
10058,819,2025-06-09,2590.48,2590.48,Оплачен вовремя
10059,819,2025-07-09,2590.48,2590.48,Оплачен вовремя
10060,819,2025-08-08,2590.48,2590.48,Оплачен вовремя
10061,819,2025-09-07,2590.48,2590.48,Оплачен вовремя
10062,819,2025-10-07,2590.48,2590.48,Оплачен вовремя
10063,819,2025-11-06,2590.48,2590.48,Оплачен вовремя
10064,819,2025-12-06,2590.48,2590.48,Оплачен вовремя
10065,820,2025-01-12,12840.03,12840.03,Оплачен вовремя
10066,820,2025-02-11,12840.03,12840.03,Оплачен вовремя
10067,820,2025-03-13,12840.03,12840.03,Оплачен вовремя
10068,820,2025-04-12,12840.03,12840.03,Оплачен вовремя
10069,820,2025-05-12,12840.03,12840.03,Оплачен вовремя
10070,820,2025-06-11,12840.03,12840.03,Оплачен вовремя
10071,820,2025-07-11,12840.03,12840.03,Оплачен вовремя
10072,820,2025-08-10,12840.03,12840.03,Оплачен вовремя
10073,820,2025-09-09,12840.03,12840.03,Оплачен вовремя
10074,820,2025-10-09,12840.03,12840.03,Оплачен вовремя
10075,820,2025-11-08,12840.03,12840.03,Оплачен вовремя
10076,820,2025-12-08,12840.03,12840.03,Оплачен вовремя
10077,821,2025-04-20,4566.19,0.0,Не оплачен
10078,821,2025-05-20,4566.19,4566.19,Оплачен вовремя
10079,821,2025-06-19,4566.19,4566.19,Оплачен вовремя
10080,821,2025-07-19,4566.19,0.0,Не оплачен
10081,821,2025-08-18,4566.19,4566.19,Оплачен вовремя
10082,821,2025-09-17,4566.19,4566.19,Оплачен вовремя
10083,821,2025-10-17,4566.19,4566.19,Оплачен вовремя
10084,821,2025-11-16,4566.19,0.0,Не оплачен
10085,821,2025-12-16,4566.19,0.0,Не оплачен
10086,822,2025-03-16,12951.02,12951.02,Оплачен вовремя
10087,822,2025-04-15,12951.02,12951.02,Оплачен вовремя
10088,822,2025-05-15,12951.02,12951.02,Оплачен вовремя
10089,822,2025-06-14,12951.02,12951.02,Оплачен вовремя
10090,822,2025-07-14,12951.02,12951.02,Оплачен вовремя
10091,822,2025-08-13,12951.02,12951.02,Оплачен вовремя
10092,822,2025-09-12,12951.02,12951.02,Оплачен вовремя
10093,822,2025-10-12,12951.02,12951.02,Оплачен вовремя
10094,822,2025-11-11,12951.02,12951.02,Оплачен вовремя
10095,822,2025-12-11,12951.02,12951.02,Оплачен вовремя
10096,823,2024-02-24,17752.66,17752.66,Оплачен вовремя
10097,823,2024-03-25,17752.66,17752.66,Оплачен вовремя
10098,823,2024-04-24,17752.66,17752.66,Оплачен вовремя
10099,823,2024-05-24,17752.66,17752.66,Оплачен вовремя
10100,823,2024-06-23,17752.66,17752.66,Оплачен вовремя
10101,823,2024-07-23,17752.66,17752.66,Оплачен вовремя
10102,823,2024-08-22,17752.66,17752.66,Оплачен вовремя
10103,823,2024-09-21,17752.66,17752.66,Оплачен вовремя
10104,823,2024-10-21,17752.66,17752.66,Оплачен вовремя
10105,823,2024-11-20,17752.66,17752.66,Оплачен вовремя
10106,823,2024-12-20,17752.66,17752.66,Оплачен вовремя
10107,823,2025-01-19,17752.66,17752.66,Оплачен вовремя
10108,823,2025-02-18,17752.66,17752.66,Оплачен вовремя
10109,823,2025-03-20,17752.66,17752.66,Оплачен вовремя
10110,823,2025-04-19,17752.66,17752.66,Оплачен вовремя
10111,823,2025-05-19,17752.66,17752.66,Оплачен вовремя
10112,823,2025-06-18,17752.66,17752.66,Оплачен вовремя
10113,823,2025-07-18,17752.66,17752.66,Оплачен вовремя
10114,823,2025-08-17,17752.66,17752.66,Оплачен вовремя
10115,823,2025-09-16,17752.66,17752.66,Оплачен вовремя
10116,823,2025-10-16,17752.66,17752.66,Оплачен вовремя
10117,823,2025-11-15,17752.66,17752.66,Оплачен вовремя
10118,823,2025-12-15,17752.66,17752.66,Оплачен вовремя
10119,824,2025-11-27,12257.97,12257.97,Оплачен вовремя
10120,824,2025-12-27,12257.97,12257.97,Оплачен вовремя
10121,825,2024-06-07,42220.21,42220.21,Оплачен вовремя
10122,825,2024-07-07,42220.21,42220.21,Оплачен вовремя
10123,825,2024-08-06,42220.21,42220.21,Оплачен вовремя
10124,825,2024-09-05,42220.21,42220.21,Оплачен вовремя
10125,825,2024-10-05,42220.21,42220.21,Оплачен вовремя
10126,825,2024-11-04,42220.21,42220.21,Оплачен вовремя
10127,825,2024-12-04,42220.21,42220.21,Оплачен вовремя
10128,825,2025-01-03,42220.21,42220.21,Оплачен вовремя
10129,825,2025-02-02,42220.21,42220.21,Оплачен вовремя
10130,825,2025-03-04,42220.21,42220.21,Оплачен вовремя
10131,825,2025-04-03,42220.21,42220.21,Оплачен вовремя
10132,825,2025-05-03,42220.21,42220.21,Оплачен вовремя
10133,826,2024-12-15,1351896.41,1351896.41,Оплачен вовремя
10134,826,2025-01-14,1351896.41,1351896.41,Оплачен вовремя
10135,826,2025-02-13,1351896.41,1351896.41,Оплачен вовремя
10136,827,2025-05-03,11226.95,11226.95,Оплачен вовремя
10137,827,2025-06-02,11226.95,11226.95,Оплачен вовремя
10138,827,2025-07-02,11226.95,11226.95,Оплачен вовремя
10139,827,2025-08-01,11226.95,11226.95,Оплачен вовремя
10140,827,2025-08-31,11226.95,11226.95,Оплачен вовремя
10141,827,2025-09-30,11226.95,11226.95,Оплачен вовремя
10142,827,2025-10-30,11226.95,11226.95,Оплачен вовремя
10143,827,2025-11-29,11226.95,11226.95,Оплачен вовремя
10144,828,2025-03-19,9071.67,9071.67,Оплачен вовремя
10145,828,2025-04-18,9071.67,9071.67,Оплачен вовремя
10146,828,2025-05-18,9071.67,9071.67,Оплачен вовремя
10147,828,2025-06-17,9071.67,9071.67,Оплачен вовремя
10148,828,2025-07-17,9071.67,9071.67,Оплачен вовремя
10149,828,2025-08-16,9071.67,9071.67,Оплачен вовремя
10150,828,2025-09-15,9071.67,9071.67,Оплачен вовремя
10151,828,2025-10-15,9071.67,9071.67,Оплачен вовремя
10152,828,2025-11-14,9071.67,9071.67,Оплачен вовремя
10153,828,2025-12-14,9071.67,9071.67,Оплачен вовремя
10154,829,2025-07-03,44236.87,44236.87,Оплачен вовремя
10155,829,2025-08-02,44236.87,44236.87,Оплачен вовремя
10156,829,2025-09-01,44236.87,44236.87,Оплачен вовремя
10157,829,2025-10-01,44236.87,44236.87,Оплачен вовремя
10158,829,2025-10-31,44236.87,44236.87,Оплачен вовремя
10159,829,2025-11-30,44236.87,44236.87,Оплачен вовремя
10160,830,2024-09-10,248809.04,248809.04,Оплачен вовремя
10161,830,2024-10-10,248809.04,248809.04,Оплачен вовремя
10162,830,2024-11-09,248809.04,248809.04,Оплачен вовремя
10163,830,2024-12-09,248809.04,248809.04,Оплачен вовремя
10164,830,2025-01-08,248809.04,248809.04,Оплачен вовремя
10165,830,2025-02-07,248809.04,248809.04,Оплачен вовремя
10166,830,2025-03-09,248809.04,248809.04,Оплачен вовремя
10167,830,2025-04-08,248809.04,248809.04,Оплачен вовремя
10168,830,2025-05-08,248809.04,248809.04,Оплачен вовремя
10169,831,2025-09-18,12593.4,12593.4,Оплачен вовремя
10170,831,2025-10-18,12593.4,12593.4,Оплачен вовремя
10171,831,2025-11-17,12593.4,12593.4,Оплачен вовремя
10172,831,2025-12-17,12593.4,12593.4,Оплачен вовремя
10173,832,2024-03-24,347223.12,347223.12,Оплачен вовремя
10174,832,2024-04-23,347223.12,347223.12,Оплачен вовремя
10175,832,2024-05-23,347223.12,347223.12,Оплачен вовремя
10176,832,2024-06-22,347223.12,347223.12,Оплачен вовремя
10177,832,2024-07-22,347223.12,347223.12,Оплачен вовремя
10178,832,2024-08-21,347223.12,347223.12,Оплачен вовремя
10179,832,2024-09-20,347223.12,347223.12,Оплачен вовремя
10180,832,2024-10-20,347223.12,347223.12,Оплачен вовремя
10181,832,2024-11-19,347223.12,347223.12,Оплачен вовремя
10182,832,2024-12-19,347223.12,347223.12,Оплачен вовремя
10183,832,2025-01-18,347223.12,347223.12,Оплачен вовремя
10184,832,2025-02-17,347223.12,347223.12,Оплачен вовремя
10185,833,2023-11-22,32382.93,32382.93,Оплачен вовремя
10186,833,2023-12-22,32382.93,32382.93,Оплачен вовремя
10187,833,2024-01-21,32382.93,32382.93,Оплачен вовремя
10188,833,2024-02-20,32382.93,32382.93,Оплачен вовремя
10189,833,2024-03-21,32382.93,32382.93,Оплачен вовремя
10190,833,2024-04-20,32382.93,32382.93,Оплачен вовремя
10191,834,2025-09-30,40556.96,40556.96,Оплачен вовремя
10192,834,2025-10-30,40556.96,40556.96,Оплачен вовремя
10193,834,2025-11-29,40556.96,40556.96,Оплачен вовремя
10194,834,2025-12-29,40556.96,40556.96,Оплачен вовремя
10195,835,2025-04-26,7586.18,7586.18,Оплачен вовремя
10196,835,2025-05-26,7586.18,7586.18,Оплачен вовремя
10197,835,2025-06-25,7586.18,7586.18,Оплачен вовремя
10198,835,2025-07-25,7586.18,7586.18,Оплачен вовремя
10199,835,2025-08-24,7586.18,7586.18,Оплачен вовремя
10200,835,2025-09-23,7586.18,7586.18,Оплачен вовремя
10201,835,2025-10-23,7586.18,7586.18,Оплачен вовремя
10202,835,2025-11-22,7586.18,7586.18,Оплачен вовремя
10203,835,2025-12-22,7586.18,7586.18,Оплачен вовремя
10204,836,2023-10-28,10643.85,10643.85,Оплачен вовремя
10205,836,2023-11-27,10643.85,10643.85,Оплачен вовремя
10206,836,2023-12-27,10643.85,10643.85,Оплачен вовремя
10207,836,2024-01-26,10643.85,10643.85,Оплачен вовремя
10208,836,2024-02-25,10643.85,10643.85,Оплачен вовремя
10209,836,2024-03-26,10643.85,10643.85,Оплачен вовремя
10210,836,2024-04-25,10643.85,10643.85,Оплачен вовремя
10211,836,2024-05-25,10643.85,10643.85,Оплачен вовремя
10212,836,2024-06-24,10643.85,10643.85,Оплачен вовремя
10213,836,2024-07-24,10643.85,10643.85,Оплачен вовремя
10214,836,2024-08-23,10643.85,10643.85,Оплачен вовремя
10215,836,2024-09-22,10643.85,10643.85,Оплачен вовремя
10216,837,2024-05-11,7871.97,7871.97,Оплачен вовремя
10217,837,2024-06-10,7871.97,7871.97,Оплачен вовремя
10218,837,2024-07-10,7871.97,7871.97,Оплачен вовремя
10219,837,2024-08-09,7871.97,7871.97,Оплачен вовремя
10220,837,2024-09-08,7871.97,7871.97,Оплачен вовремя
10221,837,2024-10-08,7871.97,7871.97,Оплачен вовремя
10222,837,2024-11-07,7871.97,7871.97,Оплачен вовремя
10223,837,2024-12-07,7871.97,7871.97,Оплачен вовремя
10224,837,2025-01-06,7871.97,7871.97,Оплачен вовремя
10225,837,2025-02-05,7871.97,7871.97,Оплачен вовремя
10226,837,2025-03-07,7871.97,7871.97,Оплачен вовремя
10227,837,2025-04-06,7871.97,7871.97,Оплачен вовремя
10228,837,2025-05-06,7871.97,7871.97,Оплачен вовремя
10229,837,2025-06-05,7871.97,7871.97,Оплачен вовремя
10230,837,2025-07-05,7871.97,7871.97,Оплачен вовремя
10231,837,2025-08-04,7871.97,7871.97,Оплачен вовремя
10232,837,2025-09-03,7871.97,7871.97,Оплачен вовремя
10233,837,2025-10-03,7871.97,7871.97,Оплачен вовремя
10234,837,2025-11-02,7871.97,7871.97,Оплачен вовремя
10235,837,2025-12-02,7871.97,7871.97,Оплачен вовремя
10236,838,2022-08-05,20710.24,20710.24,Оплачен вовремя
10237,838,2022-09-04,20710.24,20710.24,Оплачен вовремя
10238,838,2022-10-04,20710.24,20710.24,Оплачен вовремя
10239,838,2022-11-03,20710.24,20710.24,Оплачен вовремя
10240,838,2022-12-03,20710.24,20710.24,Оплачен вовремя
10241,838,2023-01-02,20710.24,20710.24,Оплачен вовремя
10242,838,2023-02-01,20710.24,20710.24,Оплачен вовремя
10243,838,2023-03-03,20710.24,20710.24,Оплачен вовремя
10244,838,2023-04-02,20710.24,20710.24,Оплачен вовремя
10245,838,2023-05-02,20710.24,20710.24,Оплачен вовремя
10246,838,2023-06-01,20710.24,20710.24,Оплачен вовремя
10247,838,2023-07-01,20710.24,20710.24,Оплачен вовремя
10248,838,2023-07-31,20710.24,20710.24,Оплачен вовремя
10249,838,2023-08-30,20710.24,20710.24,Оплачен вовремя
10250,838,2023-09-29,20710.24,20710.24,Оплачен вовремя
10251,838,2023-10-29,20710.24,20710.24,Оплачен вовремя
10252,838,2023-11-28,20710.24,20710.24,Оплачен вовремя
10253,838,2023-12-28,20710.24,20710.24,Оплачен вовремя
10254,838,2024-01-27,20710.24,20710.24,Оплачен вовремя
10255,838,2024-02-26,20710.24,20710.24,Оплачен вовремя
10256,838,2024-03-27,20710.24,20710.24,Оплачен вовремя
10257,838,2024-04-26,20710.24,20710.24,Оплачен вовремя
10258,838,2024-05-26,20710.24,20710.24,Оплачен вовремя
10259,838,2024-06-25,20710.24,20710.24,Оплачен вовремя
10260,838,2024-07-25,20710.24,20710.24,Оплачен вовремя
10261,838,2024-08-24,20710.24,20710.24,Оплачен вовремя
10262,838,2024-09-23,20710.24,20710.24,Оплачен вовремя
10263,838,2024-10-23,20710.24,20710.24,Оплачен вовремя
10264,838,2024-11-22,20710.24,20710.24,Оплачен вовремя
10265,838,2024-12-22,20710.24,20710.24,Оплачен вовремя
10266,838,2025-01-21,20710.24,20710.24,Оплачен вовремя
10267,838,2025-02-20,20710.24,20710.24,Оплачен вовремя
10268,838,2025-03-22,20710.24,20710.24,Оплачен вовремя
10269,838,2025-04-21,20710.24,20710.24,Оплачен вовремя
10270,838,2025-05-21,20710.24,20710.24,Оплачен вовремя
10271,838,2025-06-20,20710.24,20710.24,Оплачен вовремя
10272,839,2024-07-28,64603.62,64603.62,Оплачен вовремя
10273,839,2024-08-27,64603.62,64603.62,Оплачен вовремя
10274,839,2024-09-26,64603.62,64603.62,Оплачен вовремя
10275,839,2024-10-26,64603.62,64603.62,Оплачен вовремя
10276,839,2024-11-25,64603.62,64603.62,Оплачен вовремя
10277,839,2024-12-25,64603.62,64603.62,Оплачен вовремя
10278,839,2025-01-24,64603.62,64603.62,Оплачен вовремя
10279,839,2025-02-23,64603.62,64603.62,Оплачен вовремя
10280,839,2025-03-25,64603.62,64603.62,Оплачен вовремя
10281,839,2025-04-24,64603.62,64603.62,Оплачен вовремя
10282,839,2025-05-24,64603.62,64603.62,Оплачен вовремя
10283,839,2025-06-23,64603.62,64603.62,Оплачен вовремя
10284,840,2023-03-13,21744.7,21744.7,Оплачен вовремя
10285,840,2023-04-12,21744.7,21744.7,Оплачен вовремя
10286,840,2023-05-12,21744.7,21744.7,Оплачен вовремя
10287,840,2023-06-11,21744.7,21744.7,Оплачен вовремя
10288,840,2023-07-11,21744.7,21744.7,Оплачен вовремя
10289,840,2023-08-10,21744.7,21744.7,Оплачен вовремя
10290,840,2023-09-09,21744.7,21744.7,Оплачен вовремя
10291,840,2023-10-09,21744.7,21744.7,Оплачен вовремя
10292,840,2023-11-08,21744.7,21744.7,Оплачен вовремя
10293,840,2023-12-08,21744.7,21744.7,Оплачен вовремя
10294,840,2024-01-07,21744.7,21744.7,Оплачен вовремя
10295,840,2024-02-06,21744.7,21744.7,Оплачен вовремя
10296,840,2024-03-07,21744.7,21744.7,Оплачен вовремя
10297,840,2024-04-06,21744.7,21744.7,Оплачен вовремя
10298,840,2024-05-06,21744.7,21744.7,Оплачен вовремя
10299,840,2024-06-05,21744.7,21744.7,Оплачен вовремя
10300,840,2024-07-05,21744.7,21744.7,Оплачен вовремя
10301,840,2024-08-04,21744.7,21744.7,Оплачен вовремя
10302,840,2024-09-03,21744.7,21744.7,Оплачен вовремя
10303,840,2024-10-03,21744.7,21744.7,Оплачен вовремя
10304,840,2024-11-02,21744.7,21744.7,Оплачен вовремя
10305,840,2024-12-02,21744.7,21744.7,Оплачен вовремя
10306,840,2025-01-01,21744.7,21744.7,Оплачен вовремя
10307,840,2025-01-31,21744.7,21744.7,Оплачен вовремя
10308,840,2025-03-02,21744.7,21744.7,Оплачен вовремя
10309,840,2025-04-01,21744.7,21744.7,Оплачен вовремя
10310,840,2025-05-01,21744.7,21744.7,Оплачен вовремя
10311,840,2025-05-31,21744.7,21744.7,Оплачен вовремя
10312,840,2025-06-30,21744.7,21744.7,Оплачен вовремя
10313,840,2025-07-30,21744.7,21744.7,Оплачен вовремя
10314,840,2025-08-29,21744.7,21744.7,Оплачен вовремя
10315,840,2025-09-28,21744.7,21744.7,Оплачен вовремя
10316,840,2025-10-28,21744.7,21744.7,Оплачен вовремя
10317,840,2025-11-27,21744.7,21744.7,Оплачен вовремя
10318,841,2025-09-06,65851.83,65851.83,Оплачен вовремя
10319,841,2025-10-06,65851.83,65851.83,Оплачен вовремя
10320,841,2025-11-05,65851.83,65851.83,Оплачен вовремя
10321,841,2025-12-05,65851.83,65851.83,Оплачен вовремя
10322,842,2024-05-30,207942.46,207942.46,Оплачен вовремя
10323,842,2024-06-29,207942.46,207942.46,Оплачен вовремя
10324,842,2024-07-29,207942.46,207942.46,Оплачен вовремя
10325,842,2024-08-28,207942.46,207942.46,Оплачен вовремя
10326,842,2024-09-27,207942.46,207942.46,Оплачен вовремя
10327,842,2024-10-27,207942.46,207942.46,Оплачен вовремя
10328,842,2024-11-26,207942.46,207942.46,Оплачен вовремя
10329,842,2024-12-26,207942.46,207942.46,Оплачен вовремя
10330,842,2025-01-25,207942.46,207942.46,Оплачен вовремя
10331,843,2024-08-23,68846.26,68846.26,Оплачен вовремя
10332,843,2024-09-22,68846.26,68846.26,Оплачен вовремя
10333,843,2024-10-22,68846.26,68846.26,Оплачен вовремя
10334,843,2024-11-21,68846.26,68846.26,Оплачен вовремя
10335,843,2024-12-21,68846.26,68846.26,Оплачен вовремя
10336,843,2025-01-20,68846.26,68846.26,Оплачен вовремя
10337,843,2025-02-19,68846.26,68846.26,Оплачен вовремя
10338,843,2025-03-21,68846.26,68846.26,Оплачен вовремя
10339,843,2025-04-20,68846.26,68846.26,Оплачен вовремя
10340,843,2025-05-20,68846.26,68846.26,Оплачен вовремя
10341,843,2025-06-19,68846.26,68846.26,Оплачен вовремя
10342,843,2025-07-19,68846.26,68846.26,Оплачен вовремя
10343,843,2025-08-18,68846.26,68846.26,Оплачен вовремя
10344,843,2025-09-17,68846.26,68846.26,Оплачен вовремя
10345,843,2025-10-17,68846.26,68846.26,Оплачен вовремя
10346,843,2025-11-16,68846.26,68846.26,Оплачен вовремя
10347,843,2025-12-16,68846.26,68846.26,Оплачен вовремя
10348,844,2024-10-09,44940.08,44940.08,Оплачен вовремя
10349,844,2024-11-08,44940.08,44940.08,Оплачен вовремя
10350,844,2024-12-08,44940.08,44940.08,Оплачен вовремя
10351,844,2025-01-07,44940.08,44940.08,Оплачен вовремя
10352,844,2025-02-06,44940.08,44940.08,Оплачен вовремя
10353,844,2025-03-08,44940.08,44940.08,Оплачен вовремя
10354,844,2025-04-07,44940.08,44940.08,Оплачен вовремя
10355,844,2025-05-07,44940.08,44940.08,Оплачен вовремя
10356,844,2025-06-06,44940.08,44940.08,Оплачен вовремя
10357,844,2025-07-06,44940.08,44940.08,Оплачен вовремя
10358,844,2025-08-05,44940.08,44940.08,Оплачен вовремя
10359,844,2025-09-04,44940.08,44940.08,Оплачен вовремя
10360,844,2025-10-04,44940.08,44940.08,Оплачен вовремя
10361,844,2025-11-03,44940.08,44940.08,Оплачен вовремя
10362,844,2025-12-03,44940.08,44940.08,Оплачен вовремя
10363,846,2025-12-03,1443.83,1443.83,Оплачен вовремя
10364,847,2025-09-29,19862.22,19862.22,Оплачен вовремя
10365,847,2025-10-29,19862.22,19862.22,Оплачен вовремя
10366,847,2025-11-28,19862.22,19862.22,Оплачен вовремя
10367,847,2025-12-28,19862.22,19862.22,Оплачен вовремя
10368,848,2025-10-15,20913.52,20913.52,Оплачен вовремя
10369,848,2025-11-14,20913.52,20913.52,Оплачен вовремя
10370,848,2025-12-14,20913.52,20913.52,Оплачен вовремя
10371,849,2025-10-31,7519.49,7519.49,Оплачен вовремя
10372,849,2025-11-30,7519.49,7519.49,Оплачен вовремя
10373,850,2025-04-07,41644.54,41644.54,Оплачен вовремя
10374,850,2025-05-07,41644.54,41644.54,Оплачен вовремя
10375,850,2025-06-06,41644.54,41644.54,Оплачен вовремя
10376,850,2025-07-06,41644.54,41644.54,Оплачен вовремя
10377,850,2025-08-05,41644.54,41644.54,Оплачен вовремя
10378,850,2025-09-04,41644.54,41644.54,Оплачен вовремя
10379,851,2025-03-03,24391.86,24391.86,Оплачен вовремя
10380,851,2025-04-02,24391.86,24391.86,Оплачен вовремя
10381,851,2025-05-02,24391.86,24391.86,Оплачен вовремя
10382,851,2025-06-01,24391.86,24391.86,Оплачен вовремя
10383,851,2025-07-01,24391.86,24391.86,Оплачен вовремя
10384,851,2025-07-31,24391.86,24391.86,Оплачен вовремя
10385,851,2025-08-30,24391.86,24391.86,Оплачен вовремя
10386,851,2025-09-29,24391.86,24391.86,Оплачен вовремя
10387,851,2025-10-29,24391.86,24391.86,Оплачен вовремя
10388,851,2025-11-28,24391.86,24391.86,Оплачен вовремя
10389,852,2025-02-08,23341.87,23341.87,Оплачен вовремя
10390,852,2025-03-10,23341.87,23341.87,Оплачен вовремя
10391,852,2025-04-09,23341.87,23341.87,Оплачен вовремя
10392,852,2025-05-09,23341.87,23341.87,Оплачен вовремя
10393,852,2025-06-08,23341.87,23341.87,Оплачен вовремя
10394,852,2025-07-08,23341.87,23341.87,Оплачен вовремя
10395,852,2025-08-07,23341.87,23341.87,Оплачен вовремя
10396,852,2025-09-06,23341.87,23341.87,Оплачен вовремя
10397,852,2025-10-06,23341.87,23341.87,Оплачен вовремя
10398,852,2025-11-05,23341.87,23341.87,Оплачен вовремя
10399,852,2025-12-05,23341.87,23341.87,Оплачен вовремя
10400,853,2025-10-21,3495.95,3495.95,Оплачен вовремя
10401,853,2025-11-20,3495.95,3495.95,Оплачен вовремя
10402,853,2025-12-20,3495.95,3495.95,Оплачен вовремя
10403,854,2025-02-03,6536.91,6536.91,Оплачен вовремя
10404,854,2025-03-05,6536.91,6536.91,Оплачен вовремя
10405,854,2025-04-04,6536.91,6536.91,Оплачен вовремя
10406,854,2025-05-04,6536.91,6536.91,Оплачен вовремя
10407,854,2025-06-03,6536.91,6536.91,Оплачен вовремя
10408,854,2025-07-03,6536.91,6536.91,Оплачен вовремя
10409,854,2025-08-02,6536.91,6536.91,Оплачен вовремя
10410,854,2025-09-01,6536.91,6536.91,Оплачен вовремя
10411,854,2025-10-01,6536.91,6536.91,Оплачен вовремя
10412,854,2025-10-31,6536.91,6536.91,Оплачен вовремя
10413,854,2025-11-30,6536.91,6536.91,Оплачен вовремя
10414,855,2024-11-04,20315.56,20315.56,Оплачен вовремя
10415,855,2024-12-04,20315.56,20315.56,Оплачен вовремя
10416,855,2025-01-03,20315.56,20315.56,Оплачен вовремя
10417,855,2025-02-02,20315.56,20315.56,Оплачен вовремя
10418,855,2025-03-04,20315.56,20315.56,Оплачен вовремя
10419,855,2025-04-03,20315.56,20315.56,Оплачен вовремя
10420,855,2025-05-03,20315.56,20315.56,Оплачен вовремя
10421,855,2025-06-02,20315.56,20315.56,Оплачен вовремя
10422,855,2025-07-02,20315.56,20315.56,Оплачен вовремя
10423,855,2025-08-01,20315.56,20315.56,Оплачен вовремя
10424,855,2025-08-31,20315.56,20315.56,Оплачен вовремя
10425,855,2025-09-30,20315.56,20315.56,Оплачен вовремя
10426,855,2025-10-30,20315.56,20315.56,Оплачен вовремя
10427,855,2025-11-29,20315.56,20315.56,Оплачен вовремя
10428,856,2024-10-05,17727.06,17727.06,Оплачен вовремя
10429,856,2024-11-04,17727.06,17727.06,Оплачен вовремя
10430,856,2024-12-04,17727.06,17727.06,Оплачен вовремя
10431,856,2025-01-03,17727.06,17727.06,Оплачен вовремя
10432,856,2025-02-02,17727.06,17727.06,Оплачен вовремя
10433,856,2025-03-04,17727.06,17727.06,Оплачен вовремя
10434,856,2025-04-03,17727.06,17727.06,Оплачен вовремя
10435,856,2025-05-03,17727.06,17727.06,Оплачен вовремя
10436,856,2025-06-02,17727.06,17727.06,Оплачен вовремя
10437,856,2025-07-02,17727.06,17727.06,Оплачен вовремя
10438,856,2025-08-01,17727.06,17727.06,Оплачен вовремя
10439,856,2025-08-31,17727.06,17727.06,Оплачен вовремя
10440,857,2025-08-05,8995.8,8995.8,Оплачен вовремя
10441,857,2025-09-04,8995.8,8995.8,Оплачен вовремя
10442,857,2025-10-04,8995.8,8995.8,Оплачен вовремя
10443,857,2025-11-03,8995.8,8995.8,Оплачен вовремя
10444,857,2025-12-03,8995.8,8995.8,Оплачен вовремя
10445,858,2023-06-26,498724.66,498724.66,Оплачен вовремя
10446,858,2023-07-26,498724.66,498724.66,Оплачен вовремя
10447,858,2023-08-25,498724.66,498724.66,Оплачен вовремя
10448,859,2025-10-30,12321.64,12321.64,Оплачен вовремя
10449,859,2025-11-29,12321.64,12321.64,Оплачен вовремя
10450,859,2025-12-29,12321.64,12321.64,Оплачен вовремя
10451,860,2024-06-13,20363.77,20363.77,Оплачен вовремя
10452,860,2024-07-13,20363.77,20363.77,Оплачен вовремя
